year	number	party_name	report_date	report_url	verify_url
2016	52.	Политическая партия «Объединенная аграрно-промышленная партия России»	 31.03.2017 	/politparty/finance/svodn_otchet_16/OAPPR.pdf	/politparty/finance/svodn_otchet_16/OAPPR.doc
2016	53.	Политическая партия «Демократическая правовая Россия»	 03.03.2017 	/politparty/finance/svodn_otchet_16/DEM_PRAVOVAYA.pdf	/politparty/finance/svodn_otchet_16/DEM_PRAVOVAYA.doc
2016	54.	Политическая партия «Партия СОЦИАЛЬНОЙ СОЛИДАРНОСТИ»	 31.03.2017 	/politparty/finance/svodn_otchet_16/SOCIALNOY_SOLIDARNOSTI.pdf	/politparty/finance/svodn_otchet_16/SOCIALNOY_SOLIDARNOSTI.doc
2016	55.	Политическая партия «Общероссийская политическая партия «ДОСТОИНСТВО»	 25.01.2017 	/politparty/finance/svodn_otchet_16/DOSTOINSTVO.pdf	/politparty/finance/svodn_otchet_16/DOSTOINSTVO.doc
2016	56.	Всероссийская политическая партия «Партия Великое Отечество»	 28.03.2017 	/politparty/finance/svodn_otchet_16/VELIKOE_OTECHESTVO.pdf	/politparty/finance/svodn_otchet_16/VELIKOE_OTECHESTVO.doc
2016	57.	Всероссийская политическая партия «Российская партия садоводов»	 06.03.2017 	/politparty/finance/svodn_otchet_16/SADOVODOV.pdf	/politparty/finance/svodn_otchet_16/SADOVODOV.doc
2016	58.	Политическая партия «Гражданская Позиция»	 24.01.2017 	/politparty/finance/svodn_otchet_16/GRAZD_POZICIYA.pdf	/politparty/finance/svodn_otchet_16/GRAZD_POZICIYA.doc
2016	59.	Всероссийская политическая партия «Гражданская инициатива»	 16.03.2017 	/politparty/finance/svodn_otchet_16/GRAZD_INICIATIVA.pdf	/politparty/finance/svodn_otchet_16/GRAZD_INICIATIVA.doc
2016	60.	Политическая партия «Партия Возрождения России»	 31.03.2017 	/politparty/finance/svodn_otchet_16/VOZROZHDENIA_ROSSII.pdf	/politparty/finance/svodn_otchet_16/VOZROZHDENIA_ROSSII.doc
2016	61.	Политическая партия «Национальный курс»	 16.02.2017 	/politparty/finance/svodn_otchet_16/NACIONALNY_KURS.pdf	/politparty/finance/svodn_otchet_16/NACIONALNY_KURS.doc
2016	62.	Всероссийская политическая партия «Автомобильная Россия»	 29.03.2017 	/politparty/finance/svodn_otchet_16/AVTO_ROSSIA.pdf	/politparty/finance/svodn_otchet_16/AVTO_ROSSIA.doc
2016	63.	Общероссийская политическая партия «НАРОД ПРОТИВ КОРРУПЦИИ»	 31.03.2017 	/politparty/finance/svodn_otchet_16/NAROD_PROTIV_KORRUPCII.pdf	/politparty/finance/svodn_otchet_16/NAROD_PROTIV_KORRUPCII.doc
2016	64.	Политическая партия «Родная партия»	 31.03.2017 	/politparty/finance/svodn_otchet_16/RODNAYA_PARTIYA.pdf	/politparty/finance/svodn_otchet_16/RODNAYA_PARTIYA.doc
2016	65.	Политическая партия «Спортивная партия России «ЗДОРОВЫЕ СИЛЫ»	 28.03.2017 	/politparty/finance/svodn_otchet_16/ZDOROVIE_SILY.pdf	/politparty/finance/svodn_otchet_16/ZDOROVIE_SILY.doc
2016	66.	Политическая партия «ПАРТИЯ СОЦИАЛЬНЫХ РЕФОРМ - Прибыль от природных ресурсов - Народу»	 31.03.2017 	/politparty/finance/svodn_otchet_16/SOCIALNYH_REFORM.pdf	/politparty/finance/svodn_otchet_16/SOCIALNYH_REFORM.doc
2016	67.	Всероссийская политическая партия «ИНТЕРНАЦИОНАЛЬНАЯ ПАРТИЯ РОССИИ»	 26.01.2017 	/politparty/finance/svodn_otchet_16/INTERNACIONALNAYA.pdf	/politparty/finance/svodn_otchet_16/INTERNACIONALNAYA.doc
2016	68.	Политическая партия «Объединенная партия людей ограниченной трудоспособности России»	 28.03.2017 	/politparty/finance/svodn_otchet_16/OPLOT.pdf	/politparty/finance/svodn_otchet_16/OPLOT.doc
2016	69.	Общественная организация - Политическая партия «Добрых дел, защиты детей, женщин, свободы, природы и пенсионеров»	 30.03.2017 	/politparty/finance/svodn_otchet_16/DOBRIH_DEL.pdf	/politparty/finance/svodn_otchet_16/DOBRIH_DEL.doc
2016	70.	Общественная организация - Политическая партия «Возрождение аграрной России»	 31.03.2017 	/politparty/finance/svodn_otchet_16/VOZROZDENIE_AGRARNOY.pdf	/politparty/finance/svodn_otchet_16/VOZROZDENIE_AGRARNOY.doc
2016	71.	Общественная организация - Политическая партия «Партия Поддержки»	 31.03.2017 	/politparty/finance/svodn_otchet_16/PODDERZHKI.pdf	/politparty/finance/svodn_otchet_16/PODDERZHKI.doc
2016	72.	Общественная организация - Политическая партия «ПАРТИЯ РОДИТЕЛЕЙ БУДУЩЕГО»	 01.04.2017 	/politparty/finance/svodn_otchet_16/RODITELEY_BUDUSHCEGO.pdf	/politparty/finance/svodn_otchet_16/RODITELEY_BUDUSHCEGO.doc
2016	73.	Политическая партия «Народно-патриотическая партия России - Власть Народу»	 31.03.2017 	/politparty/finance/svodn_otchet_16/NPR-Vlast.pdf	/politparty/finance/svodn_otchet_16/NPR-Vlast.doc
2016	74.	Всероссийская политическая партия «БЕСПАРТИЙНАЯ РОССИЯ»	 17.01.2017 	/politparty/finance/svodn_otchet_16/Bespartinaya.pdf	/politparty/finance/svodn_otchet_16/Bespartinaya.doc
2016	75.	Политическая партия «Партия Малого Бизнеса России»	 29.03.2017 	/politparty/finance/svodn_otchet_16/MALY_BIZNES.pdf	/politparty/finance/svodn_otchet_16/MALIY_BIZNES.doc
2015	1.	Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	 31.03.2016 	/politparty/finance/svodn_otchet15/EDINAYA.PDF	/politparty/finance/svodn_otchet15/EDINAYA.doc
2015	2.	Политическая партия «КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ»	 30.03.2016 	/politparty/finance/svodn_otchet15/KPRF.PDF	/politparty/finance/svodn_otchet15/KPRF.doc
2015	3.	Политическая партия ЛДПР	 31.03.2016 	/politparty/finance/svodn_otchet15/LDPR.PDF	/politparty/finance/svodn_otchet15/LDPR.doc
2015	4.	Политическая партия «ПАТРИОТЫ РОССИИ»	 31.03.2016 	/politparty/finance/svodn_otchet15/PATRIOTY.PDF	/politparty/finance/svodn_otchet15/PATRIOTY.doc
2015	5.	Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	 30.03.2016 	/politparty/finance/svodn_otchet15/YABLOKO.PDF	/politparty/finance/svodn_otchet15/YABLOKO.doc
2015	6.	Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	 31.03.2016 	/politparty/finance/svodn_otchet15/SPAVEDLIVAYA.PDF	/politparty/finance/svodn_otchet15/SPAVEDLIVAYA.doc
2015	7.	Всероссийская политическая партия «ПРАВОЕ ДЕЛО»	 01.04.2016 	/politparty/finance/svodn_otchet15/PRAVOE_DELO.PDF	/politparty/finance/svodn_otchet15/PRAVOE_DELO.doc
2015	8.	Политическая партия «Партия народной свободы» (быв. РПР-ПАРНАС)	 25.03.2016 	/politparty/finance/svodn_otchet15/PARNAS.PDF	/politparty/finance/svodn_otchet15/PARNAS.doc
2015	9.	Политическая партия «Демократическая партия России»	 01.04.2016 	/politparty/finance/svodn_otchet15/DEMOKRATICHESKAYA_PARTIYA.PDF	/politparty/finance/svodn_otchet15/DEMOKRATICHESKAYA_PARTIYA.doc
2015	10.	Общероссийская политическая партия «Народная партия «За женщин России»	 31.03.2016 	/politparty/finance/svodn_otchet15/ZA_ZHENSCHIN.pdf	/politparty/finance/svodn_otchet15/ZA_ZHENSCHIN.doc
2015	11.	Политическая партия «АЛЬЯНС ЗЕЛЕНЫХ»	 31.03.2016 	/politparty/finance/svodn_otchet15/ALLIANCE_ZELENYH.PDF	/politparty/finance/svodn_otchet15/ALLIANCE_ZELENYH.doc
2015	12.	Политическая партия «Союз Горожан»	 01.04.2016 	/politparty/finance/svodn_otchet15/SOUZ_GOROZHAN.PDF	/politparty/finance/svodn_otchet15/SOUZ_GOROZHAN.doc
2015	13.	Всероссийская политическая партия «Народная партия России»	 01.04.2016 	/politparty/finance/svodn_otchet15/NARODNAYA_PARTIYA.PDF	/politparty/finance/svodn_otchet15/NARODNAYA_PARTIYA.doc
2015	14.	Всероссийская политическая партия «Социал-демократическая партия России»	 01.04.2016 	/politparty/finance/svodn_otchet15/SOCIAL-DEMOKRATICHESKAYA.PDF	/politparty/finance/svodn_otchet15/SOCIAL-DEMOKRATICHESKAYA.doc
2015	15.	Политическая партия «Коммунистическая партия социальной справедливости»	 01.04.2016 	/politparty/finance/svodn_otchet15/KPSS.pdf	/politparty/finance/svodn_otchet15/KPSS.doc
2015	16.	Всероссийская политическая партия «Партия пенсионеров России»	 29.03.2016 	/politparty/finance/svodn_otchet15/PENSIONEROV_ROSSII.PDF	/politparty/finance/svodn_otchet15/PENSIONEROV_ROSSII.doc
2015	17.	Политическая партия «Города России»	 30.03.2016 	/politparty/finance/svodn_otchet15/GORODA_ROSSII.PDF	/politparty/finance/svodn_otchet15/GORODA_ROSSII.doc
2015	18.	Политическая партия «Молодая Россия»	 31.03.2016 	/politparty/finance/svodn_otchet15/MOLODAYA.PDF	/politparty/finance/svodn_otchet15/MOLODAYA.doc
2015	19.	Всероссийская политическая партия «Партия свободных граждан»	 31.03.2016 	/politparty/finance/svodn_otchet15/SVOBODNYH_GRAZDAN.PDF	/politparty/finance/svodn_otchet15/SVOBODNYH_GRAZDAN.doc
2015	20.	Политическая партия «Российская экологическая партия «Зелёные»	 28.03.2016 	/politparty/finance/svodn_otchet15/REP_ZELENYE.PDF	/politparty/finance/svodn_otchet15/REP_ZELENYE.doc
2015	21.	Политическая партия  КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ	 01.04.2016 	/politparty/finance/svodn_otchet15/KOMMUNISTY_ROSSII.PDF	/politparty/finance/svodn_otchet15/KOMMUNISTY_ROSSII.doc
2015	22.	Всероссийская политическая партия «Аграрная партия России»	 28.07.2016 	/politparty/finance/svodn_otchet15/AGRARNAY_PARTIYA_ROSSII.PDF	/politparty/finance/svodn_otchet15/AGRARNAY_PARTIYA_ROSSII.doc
2015	23.	Политическая партия «Российский общенародный союз»	 30.03.2016 	/politparty/finance/svodn_otchet15/ROS.pdf	/politparty/finance/svodn_otchet15/ROS.doc
2015	24.	Всероссийская политическая партия ПАРТИЯ ЗА СПРАВЕДЛИВОСТЬ!	 22.03.2016 	/politparty/finance/svodn_otchet15/ZA_SPRAVEDLIVOST.PDF	/politparty/finance/svodn_otchet15/ZA_SPRAVEDLIVOST.doc
2015	25.	Политическая партия СОЦИАЛЬНОЙ ЗАЩИТЫ	 22.03.2016 	/politparty/finance/svodn_otchet15/SOCIALNOY_ZASCHITY.PDF	/politparty/finance/svodn_otchet15/SOCIALNOY_ZASCHITY.doc
2015	26.	Общественная организация Всероссийская политическая партия «Гражданская Сила»	 31.03.2016 	/politparty/finance/svodn_otchet15/GRAZHD_SILA.PDF	/politparty/finance/svodn_otchet15/GRAZHD_SILA.doc
2015	27.	Политическая партия «Российская партия пенсионеров за справедливость»	 01.04.2016 	/politparty/finance/svodn_otchet15/PENSIONEROV_SPRAVEDLIVOST.PDF	/politparty/finance/svodn_otchet15/PENSIONEROV_SPRAVEDLIVOST.doc
2015	28.	Всероссийская политическая партия «НАРОДНЫЙ АЛЬЯНС»	 01.04.2016 	/politparty/finance/svodn_otchet15/NARODNY_ALLIANCE.PDF	/politparty/finance/svodn_otchet15/NARODNY_ALLIANCE.doc
2015	29.	Политическая партия «Монархическая партия»	 08.04.2016 	/politparty/finance/svodn_otchet15/MONARHICHESKAYA.PDF	/politparty/finance/svodn_otchet15/MONARHICHESKAYA.doc
2015	30.	Российская политическая Партия Мира и Единства	 31.03.2016 	/politparty/finance/svodn_otchet15/MIRA_EDINSTVA.PDF	/politparty/finance/svodn_otchet15/MIRA_EDINSTVA.doc
2015	31.	Политическая партия «Гражданская Платформа»	 01.04.2016 	/politparty/finance/svodn_otchet15/GRAZHD_PLATFORMA.PDF	/politparty/finance/svodn_otchet15/GRAZHD_PLATFORMA.doc
2015	32.	Всероссийская политическая партия «ЧЕСТНО» /Человек. Справедливость. Ответственность/»	 31.03.2016 	/politparty/finance/svodn_otchet15/CHESTNO.PDF	/politparty/finance/svodn_otchet15/CHESTNO.doc
2015	33.	Политическая партия «Партия налогоплательщиков России»	 30.03.2016 	/politparty/finance/svodn_otchet15/NALOGOPLATELSCHIKOV.PDF	/politparty/finance/svodn_otchet15/NALOGOPLATELSCHIKOV.doc
2015	34.	Политическая партия «Демократический выбор»	 01.04.2016 	/politparty/finance/svodn_otchet15/DEM_VYBOR.PDF	/politparty/finance/svodn_otchet15/DEM_VYBOR.doc
2015	35.	Общероссийская политическая партия «ВОЛЯ»	 31.03.2016 	/politparty/finance/svodn_otchet15/VOLYA.PDF	/politparty/finance/svodn_otchet15/VOLYA.doc
2015	36.	Политическая партия «Трудовая партия России»	 29.03.2016 	/politparty/finance/svodn_otchet15/TRUDOVAYA.PDF	/politparty/finance/svodn_otchet15/TRUDOVAYA.doc
2015	37.	Политическая партия «Против всех»	 31.03.2016 	/politparty/finance/svodn_otchet15/PROTIV_VSEH.PDF	/politparty/finance/svodn_otchet15/PROTIV_VSEH.doc
2015	38.	Политическая партия «Российская Социалистическая партия»	 01.04.2016 	/politparty/finance/svodn_otchet15/SOCIALISTICHESKAYA.PDF	/politparty/finance/svodn_otchet15/SOCIALISTICHESKAYA.doc
2015	39.	Политическая партия «Партия Духовного Преображения России»	 30.03.2016 	/politparty/finance/svodn_otchet15/DUHOVN_PREOBRAZH.PDF	/politparty/finance/svodn_otchet15/DUHOVN_PREOBRAZH.doc
2015	40.	Политическая партия «ПАРТИЯ ВЕТЕРАНОВ РОССИИ»	 31.03.2016 	/politparty/finance/svodn_otchet15/VETERANOV_ROSSII.PDF	/politparty/finance/svodn_otchet15/VETERANOV_ROSSII.doc
2015	41.	Политическая партия «Российский Объединённый Трудовой Фронт»	 30.03.2016 	/politparty/finance/svodn_otchet15/ROT_FRONT.PDF	/politparty/finance/svodn_otchet15/ROT_FRONT.doc
2015	42.	Всероссийская политическая партия «ПАРТИЯ ДЕЛА»	 22.03.2016 	/politparty/finance/svodn_otchet15/PARTIYA_DELA.PDF	/politparty/finance/svodn_otchet15/PARTIYA_DELA.doc
2015	43.	Политическая партия «НАЦИОНАЛЬНОЙ БЕЗОПАСНОСТИ РОССИИ»	 28.03.2016 	/politparty/finance/svodn_otchet15/NACIONALNOY_BEZOPASNOSTI.PDF	/politparty/finance/svodn_otchet15/NACIONALNOY_BEZOPASNOSTI.doc
2015	44.	Всероссийская политическая партия «РОДИНА»	 01.04.2016 	/politparty/finance/svodn_otchet15/RODINA.pdf	/politparty/finance/svodn_otchet15/RODINA.doc
2015	45.	Всероссийская политическая партия «Союз Труда»	 25.03.2016 	/politparty/finance/svodn_otchet15/SOUZ_TRUDA.PDF	/politparty/finance/svodn_otchet15/SOUZ_TRUDA.doc
2015	46.	Политическая партия «Российская партия народного управления»	 31.03.2016 	/politparty/finance/svodn_otchet15/RPNU.PDF	/politparty/finance/svodn_otchet15/RPNU.doc
2015	47.	Всероссийская политическая партия «Женский Диалог»	 30.03.2016 	/politparty/finance/svodn_otchet15/ZHENSKIY_DIALOG.pdf	/politparty/finance/svodn_otchet15/ZHENSKIY_DIALOG.doc
2015	48.	Политическая партия «Рожденные в Союзе Советских Социалистических Республик»	 29.04.2016 	/politparty/finance/svodn_otchet15/ROZDENNYE_SSSR.PDF	/politparty/finance/svodn_otchet15/ROZDENNYE_SSSR.doc
2015	49.	Всероссийская политическая партия «Партия Возрождения Села»	 31.03.2016 	/politparty/finance/svodn_otchet15/VOZROZDENIYA_SELA.PDF	/politparty/finance/svodn_otchet15/VOZROZDENIYA_SELA.doc
2015	50.	Всероссийская политическая партия «ЗАЩИТНИКИ ОТЕЧЕСТВА»	 31.03.2016 	/politparty/finance/svodn_otchet15/ZASCHITNIKI_OTECHESTVA.PDF	/politparty/finance/svodn_otchet15/ZASCHITNIKI_OTECHESTVA.doc
2015	51.	Политическая партия «Казачья партия Российской Федерации»	 22.03.2016 	/politparty/finance/svodn_otchet15/KAZAKI.PDF	/politparty/finance/svodn_otchet15/KAZAKI.doc
2015	52.	Общероссийская политическая партия «РАЗВИТИЕ РОССИИ»	 24.03.2016 	/politparty/finance/svodn_otchet15/RAZVITIE_ROSSII.PDF	/politparty/finance/svodn_otchet15/RAZVITIE_ROSSII.doc
2015	53.	Политическая партия «Объединенная аграрно-промышленная партия России»	 31.03.2016 	/politparty/finance/svodn_otchet15/OAPPR.PDF	/politparty/finance/svodn_otchet15/OAPPR.doc
2015	54.	Политическая партия «Демократическая правовая Россия»	 22.03.2016 	/politparty/finance/svodn_otchet15/DEM_PRAVOVAYA.PDF	/politparty/finance/svodn_otchet15/DEM_PRAVOVAYA.doc
2015	55.	Политическая партия «Партия СОЦИАЛЬНОЙ СОЛИДАРНОСТИ»	 01.04.2016 	/politparty/finance/svodn_otchet15/SOCIALNOY_SOLIDARNOSTI.PDF	/politparty/finance/svodn_otchet15/SOCIALNOY_SOLIDARNOSTI.doc
2015	56.	Политическая партия «Общероссийская политическая партия «ДОСТОИНСТВО»	 28.03.2016 	/politparty/finance/svodn_otchet15/DOSTOINSTVO.PDF	/politparty/finance/svodn_otchet15/DOSTOINSTVO.doc
2015	57.	Всероссийская политическая партия «Партия Великое Отечество»	 01.04.2016 	/politparty/finance/svodn_otchet15/VELIKOE_OTECHESTVO.PDF	/politparty/finance/svodn_otchet15/VELIKOE_OTECHESTVO.doc
2015	58.	Всероссийская политическая партия «Российская партия садоводов»	 25.03.2016 	/politparty/finance/svodn_otchet15/SADOVODOV.PDF	/politparty/finance/svodn_otchet15/SADOVODOV.doc
2015	59.	Политическая партия «Гражданская Позиция»	 01.04.2016 	/politparty/finance/svodn_otchet15/GRAZD_POZICIYA.PDF	/politparty/finance/svodn_otchet15/GRAZD_POZICIYA.doc
2015	60.	Всероссийская политическая партия «Гражданская инициатива»	 28.03.2016 	/politparty/finance/svodn_otchet15/GRAZD_INICIATIVA.PDF	/politparty/finance/svodn_otchet15/GRAZD_INICIATIVA.doc
2015	61.	Политическая партия «Партия Возрождения России»	 01.04.2016 	/politparty/finance/svodn_otchet15/VOZROZHDENIA_ROSSII.PDF	/politparty/finance/svodn_otchet15/VOZROZHDENIA_ROSSII.doc
2015	62.	Политическая партия «Национальный курс»	 28.03.2016 	/politparty/finance/svodn_otchet15/NACIONALNY_KURS.PDF	/politparty/finance/svodn_otchet15/NACIONALNY_KURS.doc
2015	63.	Всероссийская политическая партия «Автомобильная Россия»	 25.04.2016 	/politparty/finance/svodn_otchet15/AVTO_ROSSIA.PDF	/politparty/finance/svodn_otchet15/AVTO_ROSSIA.doc
2015	64.	Общероссийская политическая партия «НАРОД ПРОТИВ КОРРУПЦИИ»	 01.04.2016 	/politparty/finance/svodn_otchet15/NAROD_PROTIV_KORRUPCII.PDF	/politparty/finance/svodn_otchet15/NAROD_PROTIV_KORRUPCII.doc
2015	65.	Политическая партия «Родная партия»	 28.03.2016 	/politparty/finance/svodn_otchet15/RODNAYA_PARTIYA.PDF	/politparty/finance/svodn_otchet15/RODNAYA_PARTIYA.doc
2015	66.	Политическая партия «Партия защиты бизнеса и предпринимательства»	 01.04.2016 	/politparty/finance/svodn_otchet15/ZASCHITA_BIZNESA.PDF	/politparty/finance/svodn_otchet15/ZASCHITA_BIZNESA.doc
2015	67.	Политическая партия «Спортивная партия России «ЗДОРОВЫЕ СИЛЫ»	 25.03.2016 	/politparty/finance/svodn_otchet15/ZDOROVIE_SILY.PDF	/politparty/finance/svodn_otchet15/ZDOROVIE_SILY.doc
2015	68.	Политическая партия «Партия Человека Труда»	 01.04.2016 	/politparty/finance/svodn_otchet15/CHELOVEKA TRUDA.PDF	/politparty/finance/svodn_otchet15/CHELOVEKA TRUDA.doc
2015	69.	Политическая партия «ПАРТИЯ СОЦИАЛЬНЫХ РЕФОРМ»	 28.03.2016 	/politparty/finance/svodn_otchet15/SOCIALNYH_REFORM.PDF	/politparty/finance/svodn_otchet15/SOCIALNYH_REFORM.doc
2015	70.	Всероссийская политическая партия «ИНТЕРНАЦИОНАЛЬНАЯ ПАРТИЯ РОССИИ»	 21.01.2016 	/politparty/finance/svodn_otchet15/INTERNACIONALNAYA.PDF	/politparty/finance/svodn_otchet15/INTERNACIONALNAYA.doc
2015	71.	Политическая партия «Объединенная партия людей ограниченной трудоспособности России»	 01.04.2016 	/politparty/finance/svodn_otchet15/OPLOT.PDF	/politparty/finance/svodn_otchet15/OPLOT.doc
2015	72.	Общественная организация - Политическая партия «Добрых дел, защиты детей, женщин, свободы, природы и пенсионеров»	 28.03.2016 	/politparty/finance/svodn_otchet15/DOBRIH DEL.PDF	/politparty/finance/svodn_otchet15/DOBRIH DEL.doc
2015	73.	Общественная организация - Политическая партия «Возрождение аграрной России»	 30.03.2016 	/politparty/finance/svodn_otchet15/VOZROZDENIE_AGRARNOY.PDF	/politparty/finance/svodn_otchet15/VOZROZDENIE_AGRARNOY.doc
2015	74.	Общественная организация - Политическая партия «Партия Поддержки»	 28.03.2016 	/politparty/finance/svodn_otchet15/PODDERZHKI.PDF	/politparty/finance/svodn_otchet15/PODDERZHKI.doc
2015	75.	Общественная организация - Политическая партия «ПАРТИЯ РОДИТЕЛЕЙ БУДУЩЕГО»	 31.03.2016 	/politparty/finance/svodn_otchet15/RODITELEY_BUDUSHCEGO.PDF	/politparty/finance/svodn_otchet15/RODITELEY_BUDUSHCEGO.doc
2015	76.	Всероссийская политическая партия «ПАРТИЯ ПРОФЕССИОНАЛОВ»	 н/п 		
2014	1.	Всероссийская   политическая партия «ЕДИНАЯ РОССИЯ»	 01.04.2015 	/politparty/finance/svodn_otchet_14/EDINAYA.pdf	/politparty/finance/svodn_otchet_14/EDINAYA.doc
2014	2.	Политическая партия «КОММУНИСТИЧЕСКАЯ   ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ»	 31.03.2015 	/politparty/finance/svodn_otchet_14/KPRF.PDF	/politparty/finance/svodn_otchet_14/KPRF.doc
2014	3.	Политическая партия ЛДПР	 31.03.2015 	/politparty/finance/svodn_otchet_14/LDPR.PDF	/politparty/finance/svodn_otchet_14/LDPR.doc
2014	4.	Политическая партия   «ПАТРИОТЫ РОССИИ»	 30.03.2015 	/politparty/finance/svodn_otchet_14/PATRIOTY.pdf	/politparty/finance/svodn_otchet_14/PATRIOTY.doc
2014	5.	Политическая партия   «Российская объединенная демократическая партия «ЯБЛОКО»	 31.03.2015 	/politparty/finance/svodn_otchet_14/YABLOKO.PDF	/politparty/finance/svodn_otchet_14/YABLOKO.doc
2014	6.	Политическая партия   СПРАВЕДЛИВАЯ РОССИЯ	 31.03.2015 	/politparty/finance/svodn_otchet_14/SPAVEDLIVAYA.pdf	/politparty/finance/svodn_otchet_14/SPAVEDLIVAYA.doc
2014	7.	Всероссийская   политическая партия «ПРАВОЕ ДЕЛО»	 01.04.2015 	/politparty/finance/svodn_otchet_14/PRAVOE_DELO.PDF	/politparty/finance/svodn_otchet_14/PRAVOE_DELO.doc
2014	8.	Политическая партия   «Республиканская партия России – Партия народной свободы»	 30.03.2015 	/politparty/finance/svodn_otchet_14/RPR-PARNAS.PDF	/politparty/finance/svodn_otchet_14/RPR-PARNAS.doc
2014	9.	Политическая партия   «Демократическая партия России»	 31.03.2015 	/politparty/finance/svodn_otchet_14/DEMOKRATICHESKAYA_PARTIYA.pdf	/politparty/finance/svodn_otchet_14/DEMOKRATICHESKAYA_PARTIYA.doc
2014	10.	Общероссийская   политическая партия «Народная партия «За женщин России»	 31.03.2015 	/politparty/finance/svodn_otchet_14/ZA_ZHENSCHIN.pdf	/politparty/finance/svodn_otchet_14/ZA_ZHENSCHIN.doc
2014	11.	Народная политическая   партия «АЛЬЯНС ЗЕЛЕНЫХ И СОЦИАЛ-ДЕМОКРАТОВ»	 30.03.2015 	/politparty/finance/svodn_otchet_14/ALLIANCE_ZELENYH.pdf	/politparty/finance/svodn_otchet_14/ALLIANCE_ZELENYH.doc
2014	12.	Политическая партия «Союз   Горожан»	 31.03.2015 	/politparty/finance/svodn_otchet_14/SOIUZ_GOROZHAN.pdf	/politparty/finance/svodn_otchet_14/SOIUZ_GOROZHAN.doc
2014	13.	Всероссийская   политическая партия «Народная партия России»	 31.03.2015 	/politparty/finance/svodn_otchet_14/NARODNAYA_PARTIYA.pdf	/politparty/finance/svodn_otchet_14/NARODNAYA_PARTIYA.doc
2014	14.	Всероссийская   политическая партия «Социал-демократическая партия России»	 31.03.2015 	/politparty/finance/svodn_otchet_14/SOCIAL-DEMOKRATICHESKAYA.pdf	/politparty/finance/svodn_otchet_14/SOCIAL-DEMOKRATICHESKAYA.doc
2014	15.	Политическая партия КОММУНИСТИЧЕСКАЯ   ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ	 31.03.2015 	/politparty/finance/svodn_otchet_14/KPSS.pdf	/politparty/finance/svodn_otchet_14/KPSS.doc
2014	16.	Всероссийская   политическая партия «Партия пенсионеров России»	 01.04.2015 	/politparty/finance/svodn_otchet_14/PENSIONEROV_ROSSII.pdf	/politparty/finance/svodn_otchet_14/PENSIONEROV_ROSSII.doc
2014	17.	Политическая партия   «Города России»	 01.04.2015 	/politparty/finance/svodn_otchet_14/GORODA_ROSSII.PDF	/politparty/finance/svodn_otchet_14/GORODA_ROSSII.doc
2014	18.	Политическая партия   «Молодая Россия»	 01.04.2015 	/politparty/finance/svodn_otchet_14/MOLODAYA.pdf	/politparty/finance/svodn_otchet_14/MOLODAYA.doc
2014	19.	Всероссийская   политическая партия «Новая Россия»	 30.03.2015 	/politparty/finance/svodn_otchet_14/NOVAYA_ROSSIYA.pdf	/politparty/finance/svodn_otchet_14/NOVAYA_ROSSIYA.doc
2014	20.	Всероссийская   политическая партия «Партия свободных граждан»	 30.03.2015 	/politparty/finance/svodn_otchet_14/SVOBODNYH_GRAZDAN.pdf	/politparty/finance/svodn_otchet_14/SVOBODNYH_GRAZDAN.doc
2014	21.	Политическая партия   «Российская экологическая партия «Зелёные»	 31.03.2015 	/politparty/finance/svodn_otchet_14/REP_ZELENYE.pdf	/politparty/finance/svodn_otchet_14/REP_ZELENYE.doc
2014	22.	Политическая партия КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ	 31.03.2015 	/politparty/finance/svodn_otchet_14/KOMMUNISTY_ROSSII.pdf	/politparty/finance/svodn_otchet_14/KOMMUNISTY_ROSSII.doc
2014	23.	Всероссийская   политическая партия «Аграрная партия России»	 01.04.2015 	/politparty/finance/svodn_otchet_14/APR.PDF	/politparty/finance/svodn_otchet_14/APR.doc
2014	24.	Политическая партия   «Российский общенародный союз»	 01.04.2015 	/politparty/finance/svodn_otchet_14/ROS.PDF	/politparty/finance/svodn_otchet_14/ROS.doc
2014	25.	Всероссийская   политическая партия ПАРТИЯ ЗА СПРАВЕДЛИВОСТЬ!	 17.03.2015 	/politparty/finance/svodn_otchet_14/ZA_SPRAVEDLIVOST.pdf	/politparty/finance/svodn_otchet_14/ZA_SPRAVEDLIVOST.doc
2014	26.	Политическая партия   СОЦИАЛЬНОЙ ЗАЩИТЫ	 17.03.2015 	/politparty/finance/svodn_otchet_14/SOCIALNOY_ZASCHITY.PDF	/politparty/finance/svodn_otchet_14/SOCIALNOY_ZASCHITY.doc
2014	27.	Обществанная организация   Всероссийская политическая партия «Гражданская Сила»	 01.04.2015 	/politparty/finance/svodn_otchet_14/GRAZHD_SILA.pdf	/politparty/finance/svodn_otchet_14/GRAZHD_SILA.doc
