href,title,_text 
/download/D0EED1D8-535D-4817-ADC7-57B81C98895E,29.09.2022 14:15:03 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),"Субсидии на софинансирование расходных обязательств субъектов Российской Федерации, возникающих при поддержке переоборудования существующей автомобильной техники, включая общественный транспорт и коммунальную технику, для использования природного газа в качестве топлива (Постановление) (Комитет Государственной Думы по бюджету и налогам)"
/download/144A059B-B0B6-43E1-8527-7F3D8CD1186F,29.09.2022 13:44:42 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),Создание центров выявления и поддержки одаренных детей (Методика расчета) (Комитет Государственной Думы по бюджету и налогам)
/download/F4FFE2CC-701B-44CF-8BEE-B90F846739C8,29.09.2022 12:08:02 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),"Субсидии на реализацию мероприятий по социально-экономическому развитию Республики Крым и города федерального значения Севастополя (Расчет, Субсидии на софинансирование капитальных вложений в объекты государственной (муниципальной) собственности) собственности)(Комитет Государственной Думы по бюджету и налогам)"
/download/054E5595-2733-4DDC-8DE4-974C17DE8980,29.09.2022 11:25:34 разместил пользователь Кочнов Дмитрий Александрович (Аппарат Комитета Государственной Думы по бюджету и налогам),"Субвенции на осуществление полномочий по обеспечению жильем отдельных категорий граждан, установленных Федеральным законом от 24 ноября 1995 года № 181-ФЗ ""О социальной защите инвалидов в Российской Федерации"" (методика)"
/download/F08DFE6F-2654-4DAC-AD3F-E9ACB150FC85,29.09.2022 12:05:31 разместил пользователь Перегудов Никита Сергеевич (Аппарат Комитета Государственной Думы по бюджету и налогам),Расчет иных межбюджетных трансфертов на финансовое обеспечение дорожной деятельности
/download/BCDFF501-423F-4AF6-9D2A-2B57B78B1184,29.09.2022 14:30:53 разместил пользователь Перегудов Никита Сергеевич (Аппарат Комитета Государственной Думы по бюджету и налогам),Расчет субсидии на софинансирование капитальных вложений в объекты государственной (муниципальной) собственности
/download/E3051299-B0B9-4A62-8C3C-0557FB658763,29.09.2022 11:39:09 разместил пользователь Перегудов Никита Сергеевич (Аппарат Комитета Государственной Думы по бюджету и налогам),"Расчет субсидии на осуществление реконструкции объектов в аэропортовых комплексах, находящихся в собственности субъектов Российской Федерации"
/download/1D00A410-1CB1-47D6-8543-F754192E0F90,29.09.2022 12:02:33 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),"Субсидии на реализацию мероприятий по социально-экономическому развитию Республики Крым и города федерального значения Севастополя (Расчет, Связь и информатика) (Комитет Государственной Думы по бюджету и налогам)"
/download/6F1CF884-BDCB-44A1-915A-8CC627C5524E,29.09.2022 14:37:40 разместил пользователь Перегудов Никита Сергеевич (Аппарат Комитета Государственной Думы по бюджету и налогам),Расчет субсидии на реализацию мероприятий индивидуальных программ социально-экономического развития субъектов Российской Федерации в части строительства и жилищно-коммунального хозяйства
/download/AD5FFCCA-A483-4ABB-A82B-C4CE253E31BF,29.09.2022 12:10:10 разместил пользователь Перегудов Никита Сергеевич (Аппарат Комитета Государственной Думы по бюджету и налогам),Расчет иных межбюджетных трансфертов на реализацию мероприятий индивидуальных программ социально-экономического развития субъектов Российской Федерации в части строительства и жилищно-коммунального хозяйства
/download/FCD79F2C-97E0-4572-B1B5-B099EDA6FB7A,29.09.2022 12:05:51 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),"Субсидии на реализацию мероприятий по социально-экономическому развитию Республики Крым и города федерального значения Севастополя (Расчет, Другие вопросы в области национальной экономики, Субсидии на софинансирование капитальных вложений в объекты государственной (муниципальной) собственности ) (Комитет Государственной Думы по бюджету и налогам)"
/download/CAF9128C-0681-4590-A9BC-7FA046EC1CE4,29.09.2022 11:53:42 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),"Субсидии на реализацию мероприятий по социально-экономическому развитию Республики Крым и города федерального значения Севастополя (Расчет, Национальная безопасность и правоохранительная деятельность) (Комитет Государственной Думы по бюджету и налогам)"
/download/A5690279-740A-4C68-A415-662D40506CCB,29.09.2022 13:52:49 разместил пользователь Перегудов Никита Сергеевич (Аппарат Комитета Государственной Думы по бюджету и налогам),"Проект Постановления Правительства Российской Федерации О предоставлении из федерального бюджета иных межбюджетных трансфертов бюджетам субъектов Российской Федерации на реализацию отдельных полномочий в области лекарственного обеспечения населения закрытых административно-территориальных образований, обслуживаемых федеральными государственными бюджетными учреждениями здравоохранения, находящимися в ведении Федерального медико-биологического агентства"
/download/B1D03E35-AD88-4B95-A2D9-5E3565EC7921,29.09.2022 14:37:53 разместил пользователь Перегудов Никита Сергеевич (Аппарат Комитета Государственной Думы по бюджету и налогам),Расчет субсидии на реализацию мероприятий индивидуальных программ социально-экономического развития субъектов Российской Федерации в части строительства и жилищно-коммунального хозяйства
/download/07FB56CB-A939-4DD4-B6A7-6E9265AE4D65,29.09.2022 13:08:18 разместил пользователь Перегудов Никита Сергеевич (Аппарат Комитета Государственной Думы по бюджету и налогам),"Расчет иных межбюджетных трансфертов на реализацию мероприятий индивидуальных программ социально-экономического развития Республики Алтай, Республики Карелия и Республики Тыва"
/download/17524043-4178-43D5-AD1D-B9E8B657CB37,29.09.2022 14:32:52 разместил пользователь Кочнов Дмитрий Александрович (Аппарат Комитета Государственной Думы по бюджету и налогам),"Субсидии на Реализацию мероприятий индивидуальных программ социально-экономического развития Республики Алтай, Республики Карелия и Республики Тыва(расчет)"
/download/7BF2CF30-D02B-4ED6-AD69-717CF0790281,29.09.2022 13:55:24 разместил пользователь Перегудов Никита Сергеевич (Аппарат Комитета Государственной Думы по бюджету и налогам),МЕТОДИКА РАСПРЕДЕЛЕНИЯ ОБЪЕМА СУБВЕНЦИЙ ИЗ ФЕДЕРАЛЬНОГО БЮДЖЕТА БЮДЖЕТАМ СУБЪЕКТОВ РОССИЙСКОЙ ФЕДЕРАЦИИ НА ОСУЩЕСТВЛЕНИЕ ПЕРЕДАННОЙ ОРГАНАМ ИСПОЛНИТЕЛЬНОЙ ВЛАСТИ СУБЪЕКТОВ РОССИЙСКОЙ ФЕДЕРАЦИИ ЧАСТИ ПОЛНОМОЧИЯ ПО ОСУЩЕСТВЛЕНИЮ ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО ВЕТЕРИНАРНОГО НАДЗОРА
/download/5D407993-EED0-4EC1-A4B1-5D1705BB6473,29.09.2022 12:15:28 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),"Субсидии на реализацию мероприятий по социально-экономическому развитию Республики Крым и города федерального значения Севастополя (Расчет, Социальная политика) (Комитет Государственной Думы по бюджету и налогам)"
/download/B6DF1B4C-0FB4-4B39-96FB-41034EC5ADB0,29.09.2022 13:11:53 разместил пользователь Кочнов Дмитрий Александрович (Аппарат Комитета Государственной Думы по бюджету и налогам),Субсидии на Финансовое обеспечение дорожной деятельности (расчет)
/download/FE365919-332E-4234-B2C6-885B3A702132,28.09.2022 16:22:37 разместил пользователь Мирошина Светлана Юрьевна (Аппарат Комитета Государственной Думы по бюджету и налогам),Приложение 1 к пояснительной записке (Комитет Государственной Думы по бюджету и налогам)
/download/332990E1-CDDC-44F2-B9F8-2EFF9EB1A0DC,29.09.2022 13:01:06 разместил пользователь Кочнов Дмитрий Александрович (Аппарат Комитета Государственной Думы по бюджету и налогам),"Субсидии на обеспечение отдыха и оздоровление детей, проживающих в Арктической зоне Российской Федерации (методика)"
/download/C19862C6-0D55-4096-9C0D-941621A94A83,29.09.2022 11:26:38 разместил пользователь Кочнов Дмитрий Александрович (Аппарат Комитета Государственной Думы по бюджету и налогам),"Субвенции на осуществление полномочий по обеспечению жильем отдельных категорий граждан, установленных Федеральным законом от 12 января 1995 года № 5-ФЗ ""О ветеранах"" (методика)"
/download/647ED188-D351-4281-8C7D-7BF574370576,29.09.2022 13:15:10 разместил пользователь Перегудов Никита Сергеевич (Аппарат Комитета Государственной Думы по бюджету и налогам),ПОСТАНОВЛЕНИЕ Правительства Российской Федерации от 31 октября 2014 г. № 1134 ОБ ОКАЗАНИИ МЕДИЦИНСКОЙ ПОМОЩИ ОТДЕЛЬНЫМ КАТЕГОРИЯМ ЛИЦ
/download/1A322A05-9CC5-467D-BE90-8770BBB461F7,29.09.2022 10:05:22 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),"ПРАВИЛА ПРЕДОСТАВЛЕНИЯ СУБСИДИЙ ИЗ ФЕДЕРАЛЬНОГО БЮДЖЕТА БЮДЖЕТАМ СУБЪЕКТОВ РОССИЙСКОЙ ФЕДЕРАЦИИ НА ГОСУДАРСТВЕННУЮ ПОДДЕРЖКУ СПОРТИВНЫХ ОРГАНИЗАЦИЙ, ОСУЩЕСТВЛЯЮЩИХ ПОДГОТОВКУ СПОРТИВНОГО РЕЗЕРВА ДЛЯ СПОРТИВНЫХ СБОРНЫХ КОМАНД, В ТОМ ЧИСЛЕ СПОРТИВНЫХ СБОРНЫХ КОМАНД РОССИЙСКОЙ ФЕДЕРАЦИИ(Комитет Государственной Думы по бюджету и налогам)"
/download/644F522F-EE93-4B95-8ABF-1951435A4C62,29.09.2022 10:26:13 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),"ПОСТАНОВЛЕНИЕ О ВНЕСЕНИИ ИЗМЕНЕНИЙ В ГОСУДАРСТВЕННУЮ ПРОГРАММУ РОССИЙСКОЙ ФЕДЕРАЦИИ ""РАЗВИТИЕ ТРАНСПОРТНОЙ СИСТЕМЫ"" (Комитет Государственной Думы по бюджету и налогам)"
/download/5BF9ACA7-579F-4D38-AA1B-B9BA7B9D2B2A,29.09.2022 11:42:08 разместил пользователь Перегудов Никита Сергеевич (Аппарат Комитета Государственной Думы по бюджету и налогам),"ПОСТАНОВЛЕНИЕ Правительства Российской Федерации от 21 декабря 2021 г. № 2382 ОБ УТВЕРЖДЕНИИ ПРАВИЛ ПРЕДОСТАВЛЕНИЯ И РАСПРЕДЕЛЕНИЯ ИНЫХ МЕЖБЮДЖЕТНЫХ ТРАНСФЕРТОВ ИЗ ФЕДЕРАЛЬНОГО БЮДЖЕТА БЮДЖЕТАМ СУБЪЕКТОВ РОССИЙСКОЙ ФЕДЕРАЦИИ И БЮДЖЕТУ Г. БАЙКОНУРА НА ОБЕСПЕЧЕНИЕ ВЫПЛАТ ЕЖЕМЕСЯЧНОГО ДЕНЕЖНОГО ВОЗНАГРАЖДЕНИЯ ЗА КЛАССНОЕ РУКОВОДСТВО ПЕДАГОГИЧЕСКИМ РАБОТНИКАМ ГОСУДАРСТВЕННЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ СУБЪЕКТОВ РОССИЙСКОЙ ФЕДЕРАЦИИ И Г. БАЙКОНУРА И МУНИЦИПАЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ, РЕАЛИЗУЮЩИХ ОБРАЗОВАТЕЛЬНЫЕ ПРОГРАММЫ НАЧАЛЬНОГО ОБЩЕГО ОБРАЗОВАНИЯ, ОБРАЗОВАТЕЛЬНЫЕ ПРОГРАММЫ ОСНОВНОГО ОБЩЕГО ОБРАЗОВАНИЯ, ОБРАЗОВАТЕЛЬНЫЕ ПРОГРАММЫ СРЕДНЕГО ОБЩЕГО ОБРАЗОВАНИЯ"
/download/BC5CF43E-0457-4D05-A447-95DD54FE083D,29.09.2022 11:22:47 разместил пользователь Кочнов Дмитрий Александрович (Аппарат Комитета Государственной Думы по бюджету и налогам),Субвении на Обеспечение устойчивого функционирования водохозяйственного комплекса Нижней Волги в рамках переданных полномочий Российской Федерации субъектам Российской Федерации в области водных отношений (методика)
/download/E744302E-0861-474E-83F9-3273041A165A,29.09.2022 11:18:37 разместил пользователь Кочнов Дмитрий Александрович (Аппарат Комитета Государственной Думы по бюджету и налогам),Субвении на осуществление отдельных полномочий в области водных отношений (методика)
/download/BF4B93DF-B48D-4527-AF59-A712863D3EA0,29.09.2022 11:21:44 разместил пользователь Кочнов Дмитрий Александрович (Аппарат Комитета Государственной Думы по бюджету и налогам),Субвении на Улучшение экологического состояния гидрографической сети (методика)
/download/EDF7AE45-5D4F-4F57-BE8B-B04384298F1D,29.09.2022 13:24:01 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),Реализация мероприятий в области мелиорации земель сельскохозяйственного назначения (Постановление) (Комитет Государственной Думы по бюджету и налогам)
/download/97BB792E-5317-4CD6-993C-A3EF32A021CC,29.09.2022 11:32:30 разместил пользователь Кочнов Дмитрий Александрович (Аппарат Комитета Государственной Думы по бюджету и налогам),Субвенции бюджетам Республики Крым и города федерального значения Севастополя на осуществление части переданных полномочий Российской Федерации в сфере охраны окружающей среды (методика)
/download/1F6DB3DE-E13F-456D-BB5C-92DA72D62479,29.09.2022 11:37:10 разместил пользователь Кочнов Дмитрий Александрович (Аппарат Комитета Государственной Думы по бюджету и налогам),"Субвенции на осуществление переданного полномочия Российской Федерации по осуществлению ежегодной денежной выплаты лицам, награжденным нагрудным знаком ""Почетный донор России"" (методика)"
/download/1102A811-A54C-49E0-BE54-C734E78F63F6,29.09.2022 10:08:32 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),"Постановление об утверждении госпрограммы ""Национальная система пространственных данных"" (Комитет Государственной Думы по бюджету и налогам)"
/download/3004F295-34CD-4BD7-B346-8BAB9420F1B3,29.09.2022 11:24:52 разместил пользователь Кочнов Дмитрий Александрович (Аппарат Комитета Государственной Думы по бюджету и налогам),Субвенции бюджетам Республики Крым и города федерального значения Севастополя на осуществление части полномочий Российской Федерации в области лесных отношений (методика)
/download/98AFC303-3B14-4E19-BE3B-B1AD3F68824C,29.09.2022 10:38:27 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),"распределения субсидии из федерального бюджета на реализацию мероприятий по переселению граждан из жилых помещений, расположенных в зоне Байкало-Амурской магистрали, признанных непригодными для проживания, и (или) из жилых домов и многоквартирных домов, признанных аварийными и не подлежащими реконструкции в 2023 - 2025 годах (Комитет Государственной Думы по бюджету и налогам)"
/download/DB7B1C37-FBB3-4886-9DF8-6619F95D3AB5,29.09.2022 13:57:38 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),"Ликвидация (рекультивация) объектов накопленного экологического вреда, представляющих угрозу реке Волге (Постановление) (Комитет Государственной Думы по бюджету и налогам)"
/download/FDDC2776-57FC-4664-959B-40DC59839DA6,29.09.2022 11:25:08 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),"ПОСТАНОВЛЕНИЕ ОБ УТВЕРЖДЕНИИ ГОСУДАРСТВЕННОЙ ПРОГРАММЫ РОССИЙСКОЙ ФЕДЕРАЦИИ ""ЭКОНОМИЧЕСКОЕ РАЗВИТИЕ И ИННОВАЦИОННАЯ ЭКОНОМИКА"" (Комитет Государственной Думы по бюджету и налогам)"
/download/8C01799C-40FF-4836-9321-A715859BCBC3,29.09.2022 10:41:56 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),"МЕТОДИКА РАСЧЕТА ПРЕДОСТАВЛЕНИЯ СУБСИДИЙ СУБЪЕКТАМ Российской Федерации на мероприятия государственной программы Российской Федерации ""Доступная среда"" (Комитет Государственной Думы по бюджету и налогам)"
/download/1F3EECAA-9BAB-4EE5-A337-76FE4C754CA0,29.09.2022 11:54:58 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),"Субсидии на реализацию мероприятий по социально-экономическому развитию Республики Крым и города федерального значения Севастополя (Расчет, Сельское хозяйство и рыболовство) (Комитет Государственной Думы по бюджету и налогам)"
/download/A5B68F13-1600-40F1-892A-4AA76638B86A,29.09.2022 12:16:01 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),"Субсидии на реализацию мероприятий по социально-экономическому развитию Республики Крым и города федерального значения Севастополя (Расчет, Физическая культура и спорт) (Комитет Государственной Думы по бюджету и налогам)"
/download/A6F94101-2F04-4C45-AC6C-05A12E47D860,29.09.2022 13:09:35 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),"Расчет Реализация мероприятий по социально-экономическому развитию субъектов Российской Федерации, входящих в состав Северо-Кавказского федерального округа 1 (Комитет Государственной Думы по бюджету и налогам)"
/download/CE550AD9-D3AD-464B-8420-71146F976A95,29.09.2022 13:10:43 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),"Расчет Реализация мероприятий по социально-экономическому развитию субъектов Российской Федерации, входящих в состав Северо-Кавказского федерального округа 7 (Комитет Государственной Думы по бюджету и налогам)"
/download/8265C37E-79D6-4545-9753-7330BC2952AE,29.09.2022 12:10:16 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),"Субсидии на реализацию мероприятий по социально-экономическому развитию Республики Крым и города федерального значения Севастополя (Расчет, Общее образование) (Комитет Государственной Думы по бюджету и налогам)"
/download/881CB910-02DF-41DE-99A2-4E210DE07A4B,29.09.2022 11:55:17 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),"Субсидии на реализацию мероприятий по социально-экономическому развитию Республики Крым и города федерального значения Севастополя (Расчет, Водное хозяйство) (Комитет Государственной Думы по бюджету и налогам)"
/download/EB5EEF27-82BC-40F8-A36F-73E8CDEE8F01,29.09.2022 13:27:43 разместил пользователь Перегудов Никита Сергеевич (Аппарат Комитета Государственной Думы по бюджету и налогам),"Расчет иных межбюджетных трансфертов в целях софинансирования расходных обязательств субъектов Российской Федерации, связанных с закупкой медицинских изделий по заготовке, хранению и обеспечению безопасности донорской крови и ее компонентов, компьютерного и сетевого оборудования с лицензионным программным обеспечением для реализации мероприятий по развитию службы крови"
/download/D7185A4F-203E-4499-8871-F93588AE5F16,29.09.2022 10:28:04 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),ПРАВИЛА ПРЕДОСТАВЛЕНИЯ И РАСПРЕДЕЛЕНИЯ СУБСИДИЙ ИЗ ФЕДЕРАЛЬНОГО БЮДЖЕТА БЮДЖЕТАМ СУБЪЕКТОВ РОССИЙСКОЙ ФЕДЕРАЦИИ НА ПОДГОТОВКУ И ПРОВЕДЕНИЕ ПРАЗДНОВАНИЯ НА ФЕДЕРАЛЬНОМ УРОВНЕ ПАМЯТНЫХ ДАТ СУБЪЕКТОВ РОССИЙСКОЙ ФЕДЕРАЦИИ (Комитет Государственной Думы по бюджету и налогам)
/download/5684FB58-9818-4E81-916D-CF521AC411AC,29.09.2022 13:10:33 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),"Расчет Реализация мероприятий по социально-экономическому развитию субъектов Российской Федерации, входящих в состав Северо-Кавказского федерального округа 6 (Комитет Государственной Думы по бюджету и налогам)"
/download/5E18D1E2-AF61-4ED0-B57E-1E33F3367E89,29.09.2022 13:52:42 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),Обеспечение образовательных организаций материально-технической базой для внедрения цифровой образовательной среды (Методика расчета) (Комитет Государственной Думы по бюджету и налогам)
/download/77730BD3-E848-4BC8-A99C-3308F92B4359,29.09.2022 13:11:18 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),"Расчет Реализация мероприятий по социально-экономическому развитию субъектов Российской Федерации, входящих в состав Северо-Кавказского федерального округа 10 (Комитет Государственной Думы по бюджету и налогам)"
/download/8C6D40DD-CAE1-4C11-A646-3AA50D1C4FFA,29.09.2022 13:06:59 разместил пользователь Перегудов Никита Сергеевич (Аппарат Комитета Государственной Думы по бюджету и налогам),"Расчет иных межбюджетных трансфертов на реализацию мероприятий индивидуальных программ социально-экономического развития отдельных субъектов Российской Федерации в части государственной поддержки реализации инвестиционных проектов, малого и среднего предпринимательства"
/download/674D716F-2102-4FFD-86D4-34E00DEB7DAC,29.09.2022 11:54:31 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),"Субсидии на реализацию мероприятий по социально-экономическому развитию Республики Крым и города федерального значения Севастополя (Расчет, Топливно-энергетический комплекс) (Комитет Государственной Думы по бюджету и налогам)"
/download/8D0DDDCF-8D07-48C6-8A60-A3089F38C296,29.09.2022 12:12:26 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),"Субсидии на реализацию мероприятий по социально-экономическому развитию Республики Крым и города федерального значения Севастополя (Расчет, Культура, Субсидии на софинансирование капитальных вложений в объекты государственной (муниципальной) собственности) (Комитет Государственной Думы по бюджету и налогам)"
/download/CD67F2AD-A250-43D1-9D05-7A78C33CDD9F,29.09.2022 14:16:16 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),Субсидии на реализацию мероприятий субъектов Российской Федерации в сфере реабилитации и абилитации инвалидов (Правила) (Комитет Государственной Думы по бюджету и налогам)
/download/6EAD741D-6C56-4E8C-8022-0F3116989A68,29.09.2022 12:09:40 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),"Субсидии на реализацию мероприятий по социально-экономическому развитию Республики Крым и города федерального значения Севастополя (Расчет, Дошкольное образование) (Комитет Государственной Думы по бюджету и налогам)"
/download/BDBA395F-1CC5-47D8-8835-BC836D52C224,29.09.2022 13:10:22 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),"Расчет Реализация мероприятий по социально-экономическому развитию субъектов Российской Федерации, входящих в состав Северо-Кавказского федерального округа 5 (Комитет Государственной Думы по бюджету и налогам)"
/download/6D17858B-301D-4D7A-9FE6-F3C7D29AC29D,29.09.2022 12:03:21 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),"Субсидии на реализацию мероприятий по социально-экономическому развитию Республики Крым и города федерального значения Севастополя (Расчет, Другие вопросы в области национальной экономики,Субсидии, за исключением субсидий на софинансирование капитальных вложений в объекты государственной (муниципальной) собственности ) (Комитет Государственной Думы по бюджету и налогам)"
/download/FCF820F4-74A7-48E6-AF8B-9EF2906B2EF2,29.09.2022 13:57:01 разместил пользователь Перегудов Никита Сергеевич (Аппарат Комитета Государственной Думы по бюджету и налогам),"ПОСТАНОВЛЕНИЕ Правительства Российской Федерации от 27 марта 2006 г. № 169 ОБ УТВЕРЖДЕНИИ МЕТОДИКИ РАСПРЕДЕЛЕНИЯ МЕЖДУ СУБЪЕКТАМИ РОССИЙСКОЙ ФЕДЕРАЦИИ СУБВЕНЦИЙ ИЗ ФЕДЕРАЛЬНОГО БЮДЖЕТА НА РЕАЛИЗАЦИЮ ПЕРЕДАННЫХ РОССИЙСКОЙ ФЕДЕРАЦИЕЙ ПОЛНОМОЧИЙ ПО ОБЕСПЕЧЕНИЮ ЖИЛЬЕМ ОТДЕЛЬНЫХ КАТЕГОРИЙ ГРАЖДАН, УСТАНОВЛЕННЫХ ФЕДЕРАЛЬНЫМИ ЗАКОНАМИ ""О ВЕТЕРАНАХ"" И ""О СОЦИАЛЬНОЙ ЗАЩИТЕ ИНВАЛИДОВ В РОССИЙСКОЙ ФЕДЕРАЦИИ"""
/download/AD2ED684-B63C-468D-BDC5-AC3A4C3F8C8B,29.09.2022 12:13:26 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),"Субсидии на реализацию мероприятий по социально-экономическому развитию Республики Крым и города федерального значения Севастополя (Расчет, Здравоохранение) (Комитет Государственной Думы по бюджету и налогам)"
/download/2F333D3B-2AB5-4E8A-A36B-8B51639D87B1,29.09.2022 11:19:44 разместил пользователь Кочнов Дмитрий Александрович (Аппарат Комитета Государственной Думы по бюджету и налогам),Субвении на формирование запаса лесных семян для лесовосстановления(методика)
/download/99E357FE-0B4F-473B-B441-DD7397A99E79,29.09.2022 11:20:59 разместил пользователь Кочнов Дмитрий Александрович (Аппарат Комитета Государственной Думы по бюджету и налогам),Субвении на Оснащение специализированных учреждений органов государственной власти субъектов Российской Федерации лесопожарной техникой и оборудованием для проведения комплекса мероприятий по охране лесов от пожаров(методика)
/download/0C3D034F-2E72-44BD-8DD4-3E7FF0E1BFC9,29.09.2022 12:04:38 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),"Субсидии на реализацию мероприятий по социально-экономическому развитию Республики Крым и города федерального значения Севастополя (Расчет, Другие вопросы в области национальной экономики, Субсидии на софинансирование капитальных вложений в объекты государственной (муниципальной) собственности ) (Комитет Государственной Думы по бюджету и налогам)"
/download/ADC82498-D958-4B5D-8B31-D37E4C5D236E,29.09.2022 14:34:00 разместил пользователь Кочнов Дмитрий Александрович (Аппарат Комитета Государственной Думы по бюджету и налогам),"Субсидии на Реализацию мероприятий индивидуальных программ социально-экономического развития субъектов Российской Федерации в части государстввенной поддержки реализации инвестиционных проектов, малого и среднего предпринимательства(расчет)"
/download/C090E13B-2943-43CF-92DF-1DFBE62EEA0E,29.09.2022 12:10:32 разместил пользователь Перегудов Никита Сергеевич (Аппарат Комитета Государственной Думы по бюджету и налогам),Расчет иных межбюджетных трансфертов на реализацию мероприятий индивидуальных программ социально-экономического развития субъектов Российской Федерации в части строительства и жилищно-коммунального хозяйства
/download/C7612FFC-E645-4483-9385-66643A52684E,29.09.2022 13:09:58 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),"Расчет Реализация мероприятий по социально-экономическому развитию субъектов Российской Федерации, входящих в состав Северо-Кавказского федерального округа 3 (Комитет Государственной Думы по бюджету и налогам)"
/download/C7490BB5-9EEF-403D-B51A-31DAD51FEC5D,29.09.2022 12:11:50 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),"Субсидии на реализацию мероприятий по социально-экономическому развитию Республики Крым и города федерального значения Севастополя (Расчет, Культура, Субсидии, за исключением субсидий на софинансирование капитальных вложений в объекты государственной (муниципальной) собственности) (Комитет Государственной Думы по бюджету и налогам)"
